Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.02937000,100000.00000000,2937.00000000,97379.00000000,7388166.00000000,73.88000000,,0.00000000,0.02262000,100000.00000000,2262.00000000,98000.00000000,7957920.00000000,79.58000000
1.00000000,0.00174000,97063.00000000,169.00000000,96978.00000000,7290787.00000000,75.11000000,,1.00000000,0.00152000,97738.00000000,149.00000000,97664.00000000,7859920.00000000,80.42000000
2.00000000,0.00105000,96894.00000000,102.00000000,96843.00000000,7193809.00000000,74.24000000,,2.00000000,0.00091000,97589.00000000,89.00000000,97545.00000000,7762257.00000000,79.54000000
3.00000000,0.00082000,96792.00000000,80.00000000,96752.00000000,7096966.00000000,73.32000000,,3.00000000,0.00069000,97501.00000000,68.00000000,97467.00000000,7664712.00000000,78.61000000
4.00000000,0.00071000,96713.00000000,69.00000000,96678.00000000,7000213.00000000,72.38000000,,4.00000000,0.00053000,97433.00000000,51.00000000,97407.00000000,7567245.00000000,77.67000000
5.00000000,0.00062000,96644.00000000,59.00000000,96614.00000000,6903535.00000000,71.43000000,,5.00000000,0.00047000,97382.00000000,46.00000000,97359.00000000,7469838.00000000,76.71000000
6.00000000,0.00056000,96584.00000000,54.00000000,96557.00000000,6806921.00000000,70.48000000,,6.00000000,0.00041000,97336.00000000,40.00000000,97316.00000000,7372479.00000000,75.74000000
7.00000000,0.00050000,96530.00000000,48.00000000,96506.00000000,6710364.00000000,69.52000000,,7.00000000,0.00035000,97296.00000000,34.00000000,97279.00000000,7275163.00000000,74.77000000
8.00000000,0.00048000,96482.00000000,46.00000000,96459.00000000,6613858.00000000,68.55000000,,8.00000000,0.00033000,97262.00000000,32.00000000,97246.00000000,7177884.00000000,73.80000000
9.00000000,0.00041000,96436.00000000,40.00000000,96416.00000000,6517399.00000000,67.58000000,,9.00000000,0.00028000,97229.00000000,27.00000000,97216.00000000,7080638.00000000,72.82000000
10.00000000,0.00035000,96396.00000000,34.00000000,96379.00000000,6420983.00000000,66.61000000,,10.00000000,0.00025000,97202.00000000,24.00000000,97190.00000000,6983422.00000000,71.84000000
11.00000000,0.00032000,96362.00000000,31.00000000,96346.00000000,6324604.00000000,65.63000000,,11.00000000,0.00025000,97178.00000000,24.00000000,97166.00000000,6886232.00000000,70.86000000
12.00000000,0.00041000,96331.00000000,39.00000000,96311.00000000,6228258.00000000,64.65000000,,12.00000000,0.00027000,97154.00000000,26.00000000,97141.00000000,6789067.00000000,69.88000000
13.00000000,0.00060000,96291.00000000,58.00000000,96263.00000000,6131947.00000000,63.68000000,,13.00000000,0.00031000,97128.00000000,30.00000000,97112.00000000,6691926.00000000,68.90000000
14.00000000,0.00082000,96234.00000000,79.00000000,96194.00000000,6035684.00000000,62.72000000,,14.00000000,0.00037000,97097.00000000,36.00000000,97079.00000000,6594814.00000000,67.92000000
15.00000000,0.00103000,96155.00000000,99.00000000,96105.00000000,5939490.00000000,61.77000000,,15.00000000,0.00042000,97062.00000000,41.00000000,97041.00000000,6497734.00000000,66.94000000
16.00000000,0.00121000,96056.00000000,116.00000000,95997.00000000,5843385.00000000,60.83000000,,16.00000000,0.00049000,97021.00000000,47.00000000,96997.00000000,6400693.00000000,65.97000000
17.00000000,0.00148000,95939.00000000,142.00000000,95868.00000000,5747388.00000000,59.91000000,,17.00000000,0.00058000,96973.00000000,56.00000000,96945.00000000,6303696.00000000,65.00000000
18.00000000,0.00163000,95798.00000000,156.00000000,95719.00000000,5651519.00000000,58.99000000,,18.00000000,0.00060000,96917.00000000,58.00000000,96888.00000000,6206751.00000000,64.04000000
19.00000000,0.00176000,95641.00000000,168.00000000,95557.00000000,5555800.00000000,58.09000000,,19.00000000,0.00060000,96859.00000000,58.00000000,96830.00000000,6109864.00000000,63.08000000
20.00000000,0.00189000,95473.00000000,180.00000000,95383.00000000,5460242.00000000,57.19000000,,20.00000000,0.00060000,96801.00000000,58.00000000,96772.00000000,6013034.00000000,62.12000000
21.00000000,0.00183000,95293.00000000,174.00000000,95206.00000000,5364859.00000000,56.30000000,,21.00000000,0.00058000,96743.00000000,56.00000000,96715.00000000,5916262.00000000,61.15000000
22.00000000,0.00177000,95119.00000000,169.00000000,95035.00000000,5269653.00000000,55.40000000,,22.00000000,0.00057000,96687.00000000,55.00000000,96660.00000000,5819547.00000000,60.19000000
23.00000000,0.00167000,94950.00000000,158.00000000,94871.00000000,5174619.00000000,54.50000000,,23.00000000,0.00056000,96632.00000000,54.00000000,96605.00000000,5722887.00000000,59.22000000
24.00000000,0.00168000,94792.00000000,160.00000000,94712.00000000,5079747.00000000,53.59000000,,24.00000000,0.00057000,96578.00000000,55.00000000,96551.00000000,5626282.00000000,58.26000000
25.00000000,0.00166000,94633.00000000,157.00000000,94554.00000000,4985035.00000000,52.68000000,,25.00000000,0.00056000,96524.00000000,54.00000000,96497.00000000,5529731.00000000,57.29000000
