Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.06495000,100000.00000000,6495.00000000,94826.00000000,5795637.00000000,57.96000000,,0.00000000,0.05179000,100000.00000000,5179.00000000,95945.00000000,6131461.00000000,61.31000000
1.00000000,0.01090000,93505.00000000,1019.00000000,92995.00000000,5700811.00000000,60.97000000,,1.00000000,0.00970000,94821.00000000,920.00000000,94361.00000000,6035516.00000000,63.65000000
2.00000000,0.00576000,92486.00000000,533.00000000,92219.00000000,5607816.00000000,60.63000000,,2.00000000,0.00490000,93901.00000000,460.00000000,93671.00000000,5941154.00000000,63.27000000
3.00000000,0.00406000,91953.00000000,373.00000000,91766.00000000,5515597.00000000,59.98000000,,3.00000000,0.00358000,93441.00000000,335.00000000,93274.00000000,5847483.00000000,62.58000000
4.00000000,0.00326000,91580.00000000,298.00000000,91431.00000000,5423831.00000000,59.23000000,,4.00000000,0.00287000,93106.00000000,268.00000000,92972.00000000,5754210.00000000,61.80000000
5.00000000,0.00274000,91281.00000000,250.00000000,91157.00000000,5332401.00000000,58.42000000,,5.00000000,0.00234000,92839.00000000,218.00000000,92730.00000000,5661237.00000000,60.98000000
6.00000000,0.00233000,91032.00000000,212.00000000,90926.00000000,5241244.00000000,57.58000000,,6.00000000,0.00193000,92621.00000000,179.00000000,92532.00000000,5568507.00000000,60.12000000
7.00000000,0.00201000,90820.00000000,183.00000000,90729.00000000,5150318.00000000,56.71000000,,7.00000000,0.00161000,92443.00000000,149.00000000,92368.00000000,5475975.00000000,59.24000000
8.00000000,0.00178000,90637.00000000,161.00000000,90557.00000000,5059590.00000000,55.82000000,,8.00000000,0.00139000,92293.00000000,128.00000000,92229.00000000,5383607.00000000,58.33000000
9.00000000,0.00162000,90476.00000000,146.00000000,90403.00000000,4969033.00000000,54.92000000,,9.00000000,0.00124000,92165.00000000,114.00000000,92109.00000000,5291378.00000000,57.41000000
10.00000000,0.00153000,90330.00000000,138.00000000,90261.00000000,4878630.00000000,54.01000000,,10.00000000,0.00116000,92052.00000000,107.00000000,91998.00000000,5199269.00000000,56.48000000
11.00000000,0.00153000,90191.00000000,138.00000000,90123.00000000,4788370.00000000,53.09000000,,11.00000000,0.00117000,91945.00000000,108.00000000,91891.00000000,5107271.00000000,55.55000000
12.00000000,0.00161000,90054.00000000,145.00000000,89981.00000000,4698247.00000000,52.17000000,,12.00000000,0.00127000,91837.00000000,117.00000000,91779.00000000,5015380.00000000,54.61000000
13.00000000,0.00179000,89909.00000000,161.00000000,89828.00000000,4608266.00000000,51.26000000,,13.00000000,0.00147000,91720.00000000,135.00000000,91653.00000000,4923602.00000000,53.68000000
14.00000000,0.00204000,89748.00000000,183.00000000,89656.00000000,4518438.00000000,50.35000000,,14.00000000,0.00173000,91586.00000000,159.00000000,91506.00000000,4831949.00000000,52.76000000
15.00000000,0.00234000,89565.00000000,209.00000000,89460.00000000,4428782.00000000,49.45000000,,15.00000000,0.00205000,91427.00000000,187.00000000,91334.00000000,4740442.00000000,51.85000000
16.00000000,0.00265000,89356.00000000,237.00000000,89237.00000000,4339322.00000000,48.56000000,,16.00000000,0.00238000,91240.00000000,217.00000000,91132.00000000,4649109.00000000,50.95000000
17.00000000,0.00295000,89119.00000000,263.00000000,88988.00000000,4250085.00000000,47.69000000,,17.00000000,0.00269000,91023.00000000,244.00000000,90901.00000000,4557977.00000000,50.07000000
