Male,,,,,,,,Female,,,,,,
x,qx,Ix,dx,Lx,Tx,eox,,x,qx,Ix,dx,Lx,Tx,eox
0.00000000,0.03279000,100000.00000000,3279.00000000,97115.00000000,7245194.00000000,72.45000000,,0.00000000,0.02551000,100000.00000000,2551.00000000,97793.00000000,7845745.00000000,78.46000000
1.00000000,0.00239000,96721.00000000,231.00000000,96605.00000000,7148079.00000000,73.90000000,,1.00000000,0.00223000,97449.00000000,217.00000000,97340.00000000,7747952.00000000,79.51000000
2.00000000,0.00153000,96489.00000000,148.00000000,96415.00000000,7051474.00000000,73.08000000,,2.00000000,0.00128000,97231.00000000,124.00000000,97169.00000000,7650612.00000000,78.68000000
3.00000000,0.00108000,96341.00000000,104.00000000,96289.00000000,6955059.00000000,72.19000000,,3.00000000,0.00092000,97107.00000000,90.00000000,97063.00000000,7553443.00000000,77.78000000
4.00000000,0.00078000,96237.00000000,75.00000000,96199.00000000,6858770.00000000,71.27000000,,4.00000000,0.00064000,97018.00000000,62.00000000,96987.00000000,7456380.00000000,76.86000000
5.00000000,0.00067000,96162.00000000,64.00000000,96130.00000000,6762570.00000000,70.32000000,,5.00000000,0.00054000,96956.00000000,52.00000000,96930.00000000,7359393.00000000,75.90000000
6.00000000,0.00059000,96097.00000000,57.00000000,96069.00000000,6666441.00000000,69.37000000,,6.00000000,0.00044000,96904.00000000,43.00000000,96883.00000000,7262463.00000000,74.94000000
7.00000000,0.00058000,96040.00000000,56.00000000,96013.00000000,6570372.00000000,68.41000000,,7.00000000,0.00041000,96861.00000000,39.00000000,96841.00000000,7165581.00000000,73.98000000
8.00000000,0.00051000,95985.00000000,49.00000000,95960.00000000,6474359.00000000,67.45000000,,8.00000000,0.00035000,96822.00000000,34.00000000,96805.00000000,7068739.00000000,73.01000000
9.00000000,0.00049000,95936.00000000,47.00000000,95912.00000000,6378399.00000000,66.49000000,,9.00000000,0.00032000,96788.00000000,31.00000000,96773.00000000,6971934.00000000,72.03000000
10.00000000,0.00043000,95888.00000000,41.00000000,95868.00000000,6282487.00000000,65.52000000,,10.00000000,0.00030000,96757.00000000,29.00000000,96743.00000000,6875162.00000000,71.06000000
11.00000000,0.00041000,95847.00000000,39.00000000,95827.00000000,6186620.00000000,64.55000000,,11.00000000,0.00028000,96728.00000000,27.00000000,96715.00000000,6778419.00000000,70.08000000
12.00000000,0.00047000,95808.00000000,45.00000000,95785.00000000,6090792.00000000,63.57000000,,12.00000000,0.00028000,96701.00000000,27.00000000,96688.00000000,6681705.00000000,69.10000000
13.00000000,0.00057000,95762.00000000,55.00000000,95735.00000000,5995007.00000000,62.60000000,,13.00000000,0.00033000,96674.00000000,32.00000000,96658.00000000,6585017.00000000,68.12000000
14.00000000,0.00079000,95707.00000000,76.00000000,95670.00000000,5899272.00000000,61.64000000,,14.00000000,0.00038000,96642.00000000,37.00000000,96624.00000000,6488359.00000000,67.14000000
15.00000000,0.00102000,95632.00000000,97.00000000,95583.00000000,5803603.00000000,60.69000000,,15.00000000,0.00044000,96605.00000000,42.00000000,96584.00000000,6391736.00000000,66.16000000
16.00000000,0.00129000,95535.00000000,123.00000000,95473.00000000,5708019.00000000,59.75000000,,16.00000000,0.00055000,96563.00000000,53.00000000,96537.00000000,6295151.00000000,65.19000000
17.00000000,0.00151000,95411.00000000,144.00000000,95339.00000000,5612546.00000000,58.82000000,,17.00000000,0.00060000,96510.00000000,58.00000000,96481.00000000,6198614.00000000,64.23000000
18.00000000,0.00178000,95267.00000000,170.00000000,95182.00000000,5517207.00000000,57.91000000,,18.00000000,0.00067000,96452.00000000,64.00000000,96420.00000000,6102133.00000000,63.27000000
19.00000000,0.00202000,95097.00000000,192.00000000,95001.00000000,5422025.00000000,57.02000000,,19.00000000,0.00071000,96388.00000000,68.00000000,96354.00000000,6005713.00000000,62.31000000
20.00000000,0.00209000,94905.00000000,199.00000000,94806.00000000,5327024.00000000,56.13000000,,20.00000000,0.00071000,96320.00000000,68.00000000,96286.00000000,5909359.00000000,61.35000000
21.00000000,0.00218000,94707.00000000,206.00000000,94604.00000000,5232218.00000000,55.25000000,,21.00000000,0.00071000,96252.00000000,68.00000000,96218.00000000,5813073.00000000,60.39000000
22.00000000,0.00227000,94501.00000000,214.00000000,94393.00000000,5137614.00000000,54.37000000,,22.00000000,0.00074000,96183.00000000,71.00000000,96148.00000000,5716856.00000000,59.44000000
